거주동 코드,거주동 이름,대표_편도통근시간_분,대표_편도통근거리_km,대표_편도교통비_원,월_통근시간_분,월_통근시간_시간,월_통근교통비_원,월_통근시간_기회비용_원,주요_출근목적지_목록,주요목적지_누적출근비중,거주동_전체_출근량,선택목적지_출근량합,API_경로포함률,교통비_산출포함률,내부통근비중,대표_편도도보시간_분,도보시간_산출포함률,대표_편도환승횟수,환승횟수_산출포함률,월평균_출근일수_가정,시간가치_원_시간,거주동 이름_network,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11110515,청운효자동,26.2809058818,6.0483975635687,1539.6683740534345,1103.7980470356,18.39663411726,64666.07171024424,189853.2640901232,"사직동, 종로1.2.3.4가동, 청운효자동, 명동, 소공동",0.800782899670248,564412.04,451971.51,1.0,0.9043547678480884,0.0956452321519115,9.016528665327408,0.9043547678480884,0.8330192548886375,0.9043547678480884,21.0,10320.0,청운효자동,2,92,564412.04,356964.29,0.6324533580112854,207447.75000000006,0.36754664198871456,2,356964.29,0.6324533580112854,364,0.031080319711616712,4.3876041062464965,0.7440206249874926,80.4474443700048,0.09870492840655914,사직동 | 종로1.2.3.4가동 | 청운효자동 | 명동 | 소공동,682327.04,117915.0,1.2089165213413944,11110615,종로1.2.3.4가동,13113292.16,43228.92,0.07659106634224173,0.30782946022911206,0.25,442.0
11500535,등촌3동,28.871410536000003,7.2414409231696,1763.8977945276026,1212.599242512,20.2099873752,74083.7073701593,208567.069712064,"가양1동, 등촌3동, 여의동, 발산1동, 공항동",0.8003084747596253,1493081.64,1194925.89,1.0,0.9025368343136326,0.0974631656863673,10.5160015591608,0.9025368343136326,0.6480965097489654,0.9025368343136326,21.0,10320.0,등촌3동,3,86,1493081.64,984035.24,0.6590632512231549,509046.3999999999,0.34093674877684516,3,984035.24,0.6590632512231549,406,0.028591066834246483,4.385964207238192,0.7302208329569845,80.31562679905484,0.09367552734758697,가양1동 | 등촌3동 | 여의동 | 발산1동 | 공항동,1488852.16,-4229.479999999981,0.9971672814890417,11560540,여의동,19495740.23,116461.26,0.07800059747570133,0.30782946022911206,0.25,442.0
11500540,화곡1동,31.8566881116,8.726505792769599,1590.3149766867991,1337.9809006872,22.29968167812,66793.22902084557,230132.7149181984,"여의동, 화곡1동, 가양1동, 화곡8동, 가산동",0.8012256559241485,2633063.6,2109678.11,1.0,0.9389358644859808,0.0610641355140192,9.83649915419141,0.9389358644859808,0.6493768200391626,0.9389358644859808,21.0,10320.0,화곡1동,3,86,2633063.6,1650283.3699999999,0.6267540860008091,982780.2300000002,0.373245913999191,3,1650283.3699999999,0.6267540860008091,414,0.017890033376197354,4.681918684535688,0.7769702653315956,107.97704783968078,0.0638959081732777,여의동 | 화곡1동 | 가양1동 | 화곡8동 | 가산동,1261101.4,-1371962.2000000002,0.478948324681561,11560540,여의동,19495740.23,128825.67,0.04892615203066116,0.30782946022911206,0.25,442.0
11500550,화곡2동,28.245965338,7.772195945793999,1576.5271008190225,1186.330544196,19.7721757366,66214.13823439894,204048.853601712,"여의동, 화곡8동, 가양1동, 가산동, 영등포동",0.8033115565124519,765720.89,615112.44,1.0,0.9740418028287642,0.0259581971712358,7.242798652846288,0.9740418028287642,0.7792365436316295,0.9740418028287642,21.0,10320.0,화곡2동,3,86,765720.89,495258.67,0.6467874606372565,270462.22000000003,0.35321253936274355,3,495258.67,0.6467874606372566,368,0.015024304044499458,4.7079642241094195,0.796868336714403,110.82631256125548,0.04726203826044239,여의동 | 화곡8동 | 가양1동 | 가산동 | 영등포동,206095.5,-559625.39,0.2691522494573708,11560540,여의동,19495740.23,15967.21,0.02085251977388262,0.30782946022911206,0.25,442.0
11500560,화곡3동,26.7095269322,8.2651151883888,1617.8348541540176,1121.8001311524,18.69666885254,67949.06387446875,192949.62255821275,"가양1동, 여의동, 화곡3동, 발산1동, 등촌3동",0.8026784871247513,1021390.76,819848.39,1.0,0.9486051561313672,0.0513948438686328,8.157282793583821,0.9486051561313672,0.6196571671574838,0.9486051561313672,21.0,10320.0,화곡3동,3,86,1021390.76,653102.43,0.6394246507575613,368288.32999999996,0.3605753492424388,3,653102.43,0.6394246507575612,376,0.018620717325668626,4.610748248319025,0.7775830899614573,100.55936486876978,0.060749384496096286,가양1동 | 여의동 | 화곡3동 | 발산1동 | 등촌3동,503578.33,-517812.43,0.4930320007985974,11560540,여의동,19495740.23,42135.98,0.041253535522487006,0.30782946022911206,0.25,442.0
11500570,화곡4동,30.173996473,7.33709145811,1588.9673584556283,1267.307851866,21.1217975311,66736.62905513639,217976.950520952,"여의동, 화곡4동, 가양1동, 영등포동, 화곡2동",0.8033890159039722,845205.83,679029.08,1.0,0.9519430007327522,0.0480569992672478,11.076514345118202,0.9519430007327522,0.557572674439828,0.9519430007327522,21.0,10320.0,화곡4동,3,86,845205.83,558842.28,0.661190753972911,286363.54999999993,0.338809246027089,3,558842.28,0.661190753972911,372,0.015252268816336068,4.6835523826283145,0.7912884565833231,108.15359390900592,0.043417163840433995,여의동 | 화곡4동 | 가양1동 | 영등포동 | 화곡2동,217376.5,-627829.33,0.2571876485991584,11560540,여의동,19495740.23,32632.1,0.03860846534861218,0.30782946022911206,0.25,442.0
11500590,화곡본동,31.8661513266,8.1898985651362,1764.095408817973,1338.3783557172,22.30630592862,74092.00717035487,230201.07718335843,"여의동, 가양1동, 화곡본동, 화곡6동, 발산1동",0.8000893331853675,1676152.03,1341071.36,1.0,0.9517799410763644,0.0482200589236355,9.312288586243069,0.9517799410763644,1.1075566573975424,0.9517799410763644,21.0,10320.0,화곡본동,3,86,1676152.03,1081265.56,0.6450879995652901,594886.47,0.35491200043470994,3,1081265.56,0.64508799956529,401,0.018675220168388785,4.593876715525173,0.7664174638490234,98.87700613847014,0.06063937410259856,여의동 | 가양1동 | 화곡본동 | 화곡6동 | 발산1동,365255.9,-1310896.13,0.21791334763350792,11560540,여의동,19495740.23,64666.54,0.038580354790370655,0.30782946022911206,0.25,442.0
11500591,화곡6동,27.944715782,7.638460254509,1595.3218816085534,1173.678062844,19.5613010474,67003.51902755925,201872.626809168,"화곡6동, 가양1동, 여의동, 등촌3동, 발산1동",0.8026017988844588,1321256.62,1060442.94,1.0,0.9162841048288748,0.0837158951711253,7.441390340615972,0.9162841048288748,0.6145010373965891,0.9162841048288748,21.0,10320.0,화곡6동,3,86,1321256.6199999999,839899.2799999999,0.6356821735356755,481357.33999999997,0.36431782646432453,3,839899.2799999999,0.6356821735356755,393,0.02205353407788106,4.490150449394286,0.7516393626728382,89.13485515489245,0.06719052805956802,화곡6동 | 가양1동 | 여의동 | 등촌3동 | 발산1동,694301.6799999999,-626954.94,0.5254858666289974,11560540,여의동,19495740.23,88775.93,0.06719052805956802,0.30782946022911206,0.25,442.0
11500593,화곡8동,27.5448504584,8.333849852137,1573.0350210330332,1156.8837192528,19.28139532088,66067.47088338739,198983.9997114816,"여의동, 가양1동, 화곡8동, 가산동, 영등포동",0.801753694979237,1444821.38,1158390.88,1.0,0.9499628570970792,0.0500371429029206,9.021621254153478,0.9499628570970792,0.5910574144142312,0.9499628570970792,21.0,10320.0,화곡8동,3,86,1444821.3800000001,910764.14,0.6303645229834569,534057.2400000001,0.3696354770165431,3,910764.14,0.6303645229834569,416,0.016200457519474364,4.715633461422097,0.7819399053197821,111.67953344750389,0.058935209001406114,여의동 | 가양1동 | 화곡8동 | 가산동 | 영등포동,1891633.06,446811.67999999993,1.309250462503538,11560540,여의동,19495740.23,57962.57,0.040117464208620716,0.30782946022911206,0.25,442.0
11500603,가양1동,31.0543893244,8.0442476858984,1644.666131793047,1304.2843516248,21.73807252708,69075.97753530797,224336.9084794656,"가양1동, 여의동, 발산1동, 등촌3동, 공항동",0.8026476540724685,2098444.83,1684311.82,1.0,0.8040653184990413,0.1959346815009586,11.16984033871974,0.8040653184990413,0.5250214556570919,0.8040653184990413,21.0,10320.0,가양1동,3,86,2098444.83,1405039.18,0.6695621252048832,693405.6500000001,0.33043787479511677,3,1405039.18,0.6695621252048832,410,0.04558029995203641,4.1155644009697046,0.6840852543779052,61.286794829613186,0.15726651245818074,가양1동 | 여의동 | 발산1동 | 등촌3동 | 공항동,4438454.05,2340009.2199999997,2.115115911815513,11560540,여의동,19495740.23,330015.1,0.15726651245818074,0.30782946022911206,0.25,442.0
11500604,가양2동,33.0135138102,9.1442599286601,1668.4120982121217,1386.5675800284,23.10945966714,70073.3081249091,238489.6237648848,"가양1동, 여의동, 가양2동, 등촌3동, 가산동",0.8020785098911499,625439.41,501651.51,1.0,0.9281950133071462,0.0718049866928537,7.000821455620856,0.9281950133071462,0.6507092475180324,0.9281950133071462,21.0,10320.0,가양2동,3,86,625439.41,387301.52,0.6192470666343204,238137.89,0.38075293336567967,3,387301.52,0.6192470666343204,347,0.02519645240350275,4.4406598046014345,0.7591747717318199,84.83089502754095,0.08233561745013797,가양1동 | 여의동 | 가양2동 | 등촌3동 | 가산동,369380.43,-256058.98000000004,0.5905934677189594,11560540,여의동,19495740.23,36021.08,0.057593236729358004,0.30782946022911206,0.25,442.0
11500605,가양3동,32.999428914,9.7422746907845,1680.959754603504,1385.976014388,23.0996002398,70600.30969334717,238387.874474736,"여의동, 가양1동, 가양3동, 등촌3동, 등촌1동",0.8030320465439955,677750.15,544255.09,1.0,0.9505628509601995,0.0494371490398004,8.017085065429864,0.9505628509601995,0.5497132604210255,0.9505628509601995,21.0,10320.0,가양3동,3,86,677750.15,393692.71,0.5808817747956234,284057.44,0.4191182252043766,3,393692.71,0.5808817747956234,327,0.024220075519525798,4.473574252059278,0.7726433550519607,87.66951662917408,0.09828974585988656,여의동 | 가양1동 | 가양3동 | 등촌3동 | 등촌1동,459747.52,-218002.63,0.6783436639593514,11560540,여의동,19495740.23,26906.42,0.039699614968731464,0.30782946022911206,0.25,442.0
11500611,발산1동,28.1176654418,7.2584446147952,1738.7133706187874,1180.9419485556,19.68236580926,73025.96156598907,203122.0151515632,"가양1동, 발산1동, 여의동, 등촌3동, 공항동",0.8014547899275776,1662827.02,1332680.68,1.0,0.8872235620613934,0.1127764379386065,9.753591243677072,0.8872235620613934,0.6658612514753328,0.8872235620613934,21.0,10320.0,발산1동,3,86,1662827.02,1166658.66,0.7016115602932649,496168.3600000001,0.2983884397067352,3,1166658.66,0.7016115602932649,409,0.028987608425084355,4.381842935620676,0.7286415837666735,79.98530542547458,0.09071796295443887,가양1동 | 발산1동 | 여의동 | 등촌3동 | 공항동,1794561.4,131734.3799999999,1.0792231413223006,11560540,여의동,19495740.23,150294.98,0.09038521637686643,0.30782946022911206,0.25,442.0
11500615,우장산동,31.704017802,8.676875390152,1659.0511216017271,1331.568747684,22.192812461400003,69680.14710727254,229029.82460164803,"가양1동, 여의동, 발산1동, 우장산동, 등촌3동",0.8013060743680507,1615609.38,1294597.61,1.0,0.942166848276508,0.0578331517234919,8.010618054202881,0.942166848276508,0.7030017230068626,0.942166848276508,21.0,10320.0,우장산동,3,86,1615609.38,1042897.59,0.6455134532581137,572711.7899999999,0.3544865467418863,3,1042897.59,0.6455134532581137,387,0.022551798742130053,4.484086339763545,0.752562392037793,88.59596721049499,0.06970155743958358,가양1동 | 여의동 | 발산1동 | 우장산동 | 등촌3동,536808.62,-1078800.7599999998,0.3322638669007975,11560540,여의동,19495740.23,74870.66,0.046342055775883156,0.30782946022911206,0.25,442.0
11500620,공항동,29.5919185418,8.447734018316,1829.9079033055853,1242.8605787555998,20.71434297926,76856.13193883459,213772.01954596315,"공항동, 가양1동, 발산1동, 여의동, 방화2동",0.8012873541151097,1344685.18,1077479.23,1.0,0.865154839225996,0.1348451607740039,8.490808291505463,0.865154839225996,0.6490438942587883,0.865154839225996,21.0,10320.0,공항동,3,86,1344685.18,941033.4,0.6998168894818935,403651.7799999999,0.3001831105181065,3,941033.4,0.6998168894818935,392,0.036772898059011856,4.198708398994878,0.7031526185999935,66.60025450895868,0.10804972209182821,공항동 | 가양1동 | 발산1동 | 여의동 | 방화2동,1536268.93,191583.75,1.1424747984505934,11560540,여의동,19495740.23,145292.86,0.10804972209182821,0.30782946022911206,0.25,442.0
11500630,방화1동,32.7201153984,9.3731810883204,1631.0721372025616,1374.2448467328,22.90408077888,68505.02976250759,236370.1136380416,"가양1동, 방화1동, 여의동, 공항동, 발산1동",0.8012791429165801,1722683.19,1380350.11,1.0,0.906934676159804,0.0930653238401958,8.34731253575299,0.906934676159804,0.4502235205100275,0.906934676159804,21.0,10320.0,방화1동,3,86,1722683.19,1142773.94,0.6633686023255384,579909.25,0.33663139767446154,3,1142773.94,0.6633686023255384,385,0.03098485473182006,4.318097262778028,0.7253352534588816,75.04570011080958,0.10845357468194718,가양1동 | 방화1동 | 여의동 | 공항동 | 발산1동,792449.51,-930233.6799999999,0.4600088481736448,11560540,여의동,19495740.23,128462.73,0.07457130292192611,0.30782946022911206,0.25,442.0
11500640,방화2동,30.2698551412,9.6062871181408,1649.783545167819,1271.3339159304,21.18889859884,69290.9088970484,218669.4335400288,"가양1동, 방화2동, 방화1동, 공항동, 여의동",0.8022691488749878,1068831.59,857490.61,1.0,0.9069305610238696,0.0930694389761306,8.614047650065377,0.9069305610238696,0.7043287934230466,0.9069305610238696,21.0,10320.0,방화2동,3,86,1068831.59,744837.44,0.6968707202974791,323994.15000000014,0.30312927970252085,3,744837.44,0.6968707202974793,397,0.03205698618752555,4.247790088397369,0.7098655281652758,69.95065664372925,0.10098949264776126,가양1동 | 방화2동 | 방화1동 | 공항동 | 여의동,965854.78,-102976.81000000006,0.9036547843800162,11560540,여의동,19495740.23,79806.17,0.07466673959365291,0.30782946022911206,0.25,442.0
11500641,방화3동,32.828298522,11.2514605983667,1669.745177897885,1378.788537924,22.9798089654,70129.29747171116,237151.628522928,"가양1동, 여의동, 방화3동, 방화1동, 공항동",0.8027374117715405,884085.48,709688.49,1.0,0.9214244125616298,0.0785755874383703,7.350957490934227,0.9214244125616298,0.7764255079030413,0.9214244125616298,21.0,10320.0,방화3동,3,86,884085.48,599184.86,0.6777453917691307,284900.62,0.32225460823086927,3,599184.86,0.6777453917691307,349,0.029901959793729258,4.2676511055327735,0.7288810730658738,71.35383599398205,0.08939660450027978,가양1동 | 여의동 | 방화3동 | 방화1동 | 공항동,349377.48000000004,-534708.0,0.3951851805099209,11560540,여의동,19495740.23,55764.19,0.06307556368870576,0.30782946022911206,0.25,442.0
11530510,신도림동,31.8125416834,8.596571407344,1536.339005123871,1336.1267507028,22.26877917838,64526.23821520258,229813.8011208816,"신도림동, 여의동, 가산동, 구로2동, 구로3동",0.8028100224627983,1896744.98,1522725.88,1.0,0.9012150762158192,0.098784923784181,9.202156732591844,0.9012150762158192,0.6531008007622064,0.9012150762158192,21.0,10320.0,신도림동,3,86,1896744.98,1042856.92,0.5498139871180785,853888.0599999999,0.4501860128819215,3,1042856.92,0.5498139871180785,392,0.02482563092775199,4.4944876323759955,0.7526864091650203,89.52228890995232,0.07930552688216419,신도림동 | 여의동 | 가산동 | 구로2동 | 구로3동,1317423.37,-579321.6099999999,0.6945706375350471,11560540,여의동,19495740.23,150422.36,0.07930552688216419,0.30782946022911206,0.25,442.0
11530520,구로1동,33.6231693736,8.9687723468404,1566.646396822326,1412.1731136912,23.53621856152,65799.14866653769,242893.7755548864,"가산동, 구로2동, 구로1동, 여의동, 구로3동",0.8002661536890511,1015015.05,812282.19,1.0,0.9384877193971224,0.0615122806028776,8.627895739541483,0.9384877193971224,1.1389954042232966,0.9384877193971224,21.0,10320.0,구로1동,3,86,1015015.05,598159.25,0.5893107200725742,416855.80000000005,0.4106892799274257,3,598159.25,0.5893107200725742,362,0.0260249747519187,4.488117638755612,0.7617767599996982,88.95384491516009,0.1005196228371195,가산동 | 구로2동 | 구로1동 | 여의동 | 구로3동,337392.56,-677622.49,0.33240153434178143,11560540,여의동,19495740.23,49965.33,0.04922619620270655,0.30782946022911206,0.25,442.0
11530530,구로2동,28.961777988,6.7821110344816,1618.6108860269358,1216.394675496,20.2732445916,67981.6572131313,209219.884185312,"구로2동, 가산동, 구로5동, 구로3동, 여의동",0.8006063547579793,1127185.02,902431.49,1.0,0.8610359552058627,0.1389640447941372,7.371598633692277,0.8610359552058627,0.5839512150422532,0.8610359552058627,21.0,10320.0,구로2동,3,86,1127185.02,702692.22,0.6234045054999044,424492.80000000005,0.3765954945000955,3,702692.22,0.6234045054999044,389,0.031926046975814845,4.381349774648177,0.734684578203291,79.94586951938948,0.11125549734505875,구로2동 | 가산동 | 구로5동 | 구로3동 | 여의동,1749217.01,622031.99,1.551845508024938,11560540,여의동,19495740.23,125405.53,0.11125549734505875,0.30782946022911206,0.25,442.0
11530540,구로3동,25.608286468,6.6830098626425,1663.6205582278144,1075.548031656,17.9258005276,69872.0634455682,184994.261444832,"구로3동, 가산동, 역삼1동, 여의동, 구로4동",0.8006290092507816,1456032.64,1165741.97,1.0,0.6881735501038879,0.3118264498961121,8.323028847433712,0.6881735501038879,0.7411311466910264,0.6881735501038879,21.0,10320.0,구로3동,3,86,1456032.64,874958.2,0.6009193585110839,581074.44,0.3990806414889161,3,874958.2,0.6009193585110839,398,0.07505873778205588,4.034231340744971,0.673893541146546,56.499474698922505,0.24965730163851274,구로3동 | 가산동 | 역삼1동 | 여의동 | 구로4동,5872640.03,4416607.390000001,4.033316196812732,11560540,여의동,19495740.23,363509.18,0.24965730163851274,0.30782946022911206,0.25,442.0
11530550,구로4동,29.5132499578,6.8227595648328,1503.0792756999406,1239.5564982276,20.65927497046,63129.32957939751,213203.7176951472,"구로3동, 가산동, 구로4동, 구로2동, 구로5동",0.8000985342130665,800980.67,640863.46,1.0,0.9295843610743544,0.0704156389256457,11.853884919641771,0.9295843610743544,0.4656491366275691,0.9295843610743544,21.0,10320.0,구로4동,3,86,800980.67,469435.2,0.5860755665926369,331545.47000000003,0.413924433407363,3,469435.2,0.5860755665926369,361,0.029970380866641205,4.403331693820335,0.7477369585473465,81.72269058302304,0.09834369660880829,구로3동 | 가산동 | 구로4동 | 구로2동 | 구로5동,452880.05,-348100.62000000005,0.5654069654390036,11560540,여의동,19495740.23,45126.81,0.056339449490085694,0.30782946022911206,0.25,442.0
11530560,구로5동,31.7399363308,8.4538317776474,1555.2364662722173,1333.0773258936,22.21795543156,65319.93158343313,229289.3000536992,"구로5동, 가산동, 구로2동, 여의동, 구로3동",0.8005925818703955,1776308.14,1422099.12,1.0,0.8840256296621576,0.1159743703378425,7.152816280839815,0.8840256296621576,0.953372325791678,0.8840256296621576,21.0,10320.0,구로5동,3,86,1776308.14,954695.9,0.5374607470976291,821612.2399999999,0.4625392529023708,3,954695.9,0.5374607470976291,405,0.026004288212954463,4.482957037491549,0.7466757764402832,88.49597205643906,0.09284822057956678,구로5동 | 가산동 | 구로2동 | 여의동 | 구로3동,1849141.15,72833.01000000001,1.0410024636829058,11560540,여의동,19495740.23,164927.05,0.09284822057956678,0.30782946022911206,0.25,442.0
11530595,가리봉동,25.9982749877,5.8628217994935,1537.6671865188412,1091.9275494834,18.19879249139,64582.02183379133,187811.5385111448,"가산동, 구로3동, 여의동, 역삼1동, 구로2동",0.8023681463729454,482427.95,387084.82,1.0,0.9769058884820128,0.0230941115179871,9.006355059246648,0.9769058884820128,0.2578469992279297,0.9769058884820128,21.0,10320.0,가리봉동,3,86,482427.95,316694.95999999996,0.656460638319152,165732.99000000005,0.343539361680848,3,316694.95999999996,0.6564606383191521,338,0.07457199897306256,3.8679271711607672,0.6642446651779179,47.84311264429541,0.19938179369582545,가산동 | 구로3동 | 여의동 | 역삼1동 | 구로2동,374894.57,-107533.38,0.7770996062728124,11560540,여의동,19495740.23,8939.38,0.018529979450817472,0.30782946022911206,0.25,442.0
11530720,고척1동,30.2238952028,7.8238358302612,1559.108802166432,1269.4035985176,21.15672664196,65482.56969099015,218337.4189450272,"고척1동, 여의동, 가산동, 구로2동, 구로3동",0.8006910739739214,1355160.28,1085064.74,1.0,0.8978079593665536,0.1021920406334464,7.637089087927992,0.8978079593665536,0.7264991248963657,0.8978079593665536,21.0,10320.0,고척1동,3,86,1355160.28,857802.72,0.63298986301458,497357.56000000006,0.36701013698541995,3,857802.72,0.63298986301458,394,0.023324137554239795,4.5382462448300425,0.759367432352323,93.52663339058846,0.08182425476638085,고척1동 | 여의동 | 가산동 | 구로2동 | 구로3동,667716.34,-687443.9400000001,0.4927213037855566,11560540,여의동,19495740.23,110884.98,0.08182425476638085,0.30782946022911206,0.25,442.0
11530730,고척2동,28.207286822,7.5361692606552,1558.9056707826828,1184.706046524,19.7451007754,65474.03817287268,203769.440002128,"가산동, 고척1동, 여의동, 고척2동, 개봉1동",0.8027195834756415,795193.83,638317.66,1.0,0.9517261201891232,0.0482738798108766,6.482525811102042,0.9517261201891232,0.7437618608176898,0.9517261201891232,21.0,10320.0,고척2동,3,86,795193.83,529134.05,0.6654151856283896,266059.7799999999,0.3345848143716104,3,529134.05,0.6654151856283895,348,0.018902434530361223,4.608889875142085,0.7875479173987324,100.37266157833342,0.06294588578485324,가산동 | 고척1동 | 여의동 | 고척2동 | 개봉1동,224931.89,-570261.94,0.2828642294671728,11560540,여의동,19495740.23,30814.07,0.03875038869454005,0.30782946022911206,0.25,442.0
11530740,개봉1동,31.5216053198,8.781938832368,1609.9846140253558,1323.9074234316,22.06512372386,67619.35378906495,227712.0768302352,"가산동, 개봉1동, 여의동, 고척1동, 구로2동",0.8005549189130768,1603272.08,1283507.35,1.0,0.9351243839780116,0.0648756160219884,6.737868927126037,0.9351243839780116,1.045031624563141,0.9351243839780116,21.0,10320.0,개봉1동,3,86,1603272.08,1011658.25,0.6309959879049349,591613.8300000001,0.369004012095065,3,1011658.25,0.6309959879049349,397,0.01911463465227351,4.647078993087772,0.776592325704729,104.27993785148176,0.06740320707137867,가산동 | 개봉1동 | 여의동 | 고척1동 | 구로2동,461151.79,-1142120.29,0.2876316476489754,11560540,여의동,19495740.23,83268.33,0.05193649352391891,0.30782946022911206,0.25,442.0
11530750,개봉2동,34.1304098735,9.790097259136,1685.3250329792563,1433.477214687,23.89128691145,70783.65138512876,246558.080926164,"가산동, 여의동, 개봉2동, 구로3동, 고척1동",0.8015164307722423,1236678.94,991218.49,1.0,0.95138591492578,0.0486140850742201,7.145722177599601,0.95138591492578,1.0073868972120168,0.95138591492578,21.0,10320.0,개봉2동,3,86,1236678.94,730651.4,0.5908173709176289,506027.5399999999,0.4091826290823712,3,730651.4,0.5908173709176289,386,0.01976837145998186,4.629969480565044,0.7773834632057919,102.5109354869239,0.07329035618573726,가산동 | 여의동 | 개봉2동 | 구로3동 | 고척1동,234244.69999999998,-1002434.24,0.18941431961314065,11560540,여의동,19495740.23,48187.18,0.038964987953947046,0.30782946022911206,0.25,442.0
11530760,개봉3동,36.7209375684,10.3063123851308,1565.8925146945478,1542.2793778727998,25.70465629788,65767.48561717101,265272.0529941216,"가산동, 개봉3동, 여의동, 구로3동, 개봉2동",0.8005815507192934,809281.09,647895.51,1.0,0.9367420373078368,0.0632579626921631,6.970741168859729,0.9367420373078368,1.1468596796129564,0.9367420373078368,21.0,10320.0,개봉3동,3,86,809281.09,488693.69,0.6038614963806952,320587.39999999997,0.39613850361930486,3,488693.69,0.6038614963806952,367,0.022426033560921137,4.544715925603075,0.7695914395322382,94.13368244176483,0.09021781294803269,가산동 | 개봉3동 | 여의동 | 구로3동 | 개봉2동,266986.82,-542294.27,0.32990616400044637,11560540,여의동,19495740.23,40984.55,0.050643157867435167,0.30782946022911206,0.25,442.0
11530770,오류1동,34.8481424142,10.1397784722403,1610.2756198825923,1463.6219813964,24.39369968994,67631.57603506888,251742.98080018075,"가산동, 여의동, 오류1동, 구로3동, 종로1.2.3.4가동",0.8016837594317899,1114482.25,893462.32,1.0,0.94490352989928,0.05509647010072,7.011211449278848,0.94490352989928,0.6662252177214323,0.94490352989928,21.0,10320.0,오류1동,3,86,1114482.25,636102.86,0.570760871247613,478379.39,0.42923912875238707,3,636102.86,0.570760871247613,375,0.021233294733792193,4.542200868717977,0.7663670592167187,93.89722834800935,0.0774394657250037,가산동 | 여의동 | 오류1동 | 구로3동 | 종로1.2.3.4가동,295573.35,-818908.9,0.26521135711223753,11560540,여의동,19495740.23,49226.62,0.044169945281766494,0.30782946022911206,0.25,442.0
11530780,오류2동,33.373320323,10.124388288802,1674.5952831897152,1401.679453566,23.3613242261,70333.00189396804,241088.86601335203,"오류2동, 가산동, 여의동, 구로3동, 구로5동",0.8002068516882448,1637289.03,1310169.9,1.0,0.8924438044256702,0.1075561955743297,8.066552205675073,0.8924438044256702,0.8790509470523734,0.8924438044256702,21.0,10320.0,오류2동,3,86,1637289.03,982590.3,0.6001324640891291,654698.73,0.3998675359108709,3,982590.3,0.6001324640891291,409,0.024243375268277096,4.58960066672552,0.763188901974135,98.45510591089527,0.0860672046400995,오류2동 | 가산동 | 여의동 | 구로3동 | 구로5동,585726.52,-1051562.51,0.3577416749686523,11560540,여의동,19495740.23,140916.89,0.0860672046400995,0.30782946022911206,0.25,442.0
11530790,수궁동,36.7763894154,11.2111104087152,1650.354418643738,1544.6083554467998,25.74347259078,69314.885583037,265672.6371368496,"가산동, 수궁동, 오류2동, 구로3동, 여의동",0.8002944706388082,971852.41,777768.11,1.0,0.9115082386188348,0.0884917613811654,7.670536786174826,0.9115082386188348,0.6614651409608822,0.9115082386188348,21.0,10320.0,수궁동,3,86,971852.41,584442.74,0.6013698520333967,387409.67000000004,0.3986301479666033,3,584442.74,0.6013698520333968,385,0.02123915239653593,4.643901453291252,0.780062428583196,103.94911008653186,0.07551618871840837,가산동 | 수궁동 | 오류2동 | 구로3동 | 여의동,327075.94,-644776.47,0.33654898278227247,11560540,여의동,19495740.23,68826.07,0.0708194673304355,0.30782946022911206,0.25,442.0
11530800,항동,38.297641573,12.34882663974,1795.6342735224082,1608.500946066,26.808349101100003,75416.63948794114,276662.162723352,"가산동, 항동, 여의동, 오류2동, 구로3동",0.8030159812751277,475299.37,381672.99,1.0,0.9274839961821768,0.0725160038178232,7.801456243973413,0.9274839961821768,1.4220405373888871,0.9274839961821768,21.0,10320.0,항동,3,86,475299.37,281521.32,0.592303162531017,193778.05,0.40769683746898294,3,281521.32,0.592303162531017,301,0.02031987968059478,4.560713360608756,0.7991283064529044,95.65168964563007,0.06539975005647493,가산동 | 항동 | 여의동 | 오류2동 | 구로3동,122392.55,-352906.82,0.25750623233521225,11560540,여의동,19495740.23,27677.4,0.058231509963920215,0.30782946022911206,0.25,442.0
11545510,가산동,23.802716141,4.9339922569776,1545.2100908423706,999.714077922,16.6619012987,64898.82381537957,171950.82140258397,"가산동, 구로3동, 독산1동, 여의동, 조원동",0.8018077608548513,2053987.39,1646903.03,1.0,0.5458862444378404,0.4541137555621595,8.059553272491353,0.5458862444378404,0.5556977952036307,0.5458862444378404,21.0,10320.0,가산동,3,86,2053987.39,1418808.1,0.6907579408265014,635179.2899999998,0.30924205917349856,3,1418808.1,0.6907579408265013,405,0.14401062582565244,3.488848724065918,0.5810983259795564,32.748223753168,0.36411193352068244,가산동 | 구로3동 | 독산1동 | 여의동 | 조원동,9608644.51,7554657.12,4.6780445472939345,11560540,여의동,19495740.23,747881.32,0.36411193352068244,0.30782946022911206,0.25,442.0
